id	name	description	synonyms	compound
131408800	BRD-K59709463-001-01-9		["BRD-K59709463-001-01-9"]	44489643
131408801	BRD-K86838462-001-01-4		["BRD-K86838462-001-01-4"]	54613844
131408802	BRD-K73808079-001-01-7		["BRD-K73808079-001-01-7"]	54613845
131408803	BRD-K60692685-001-01-6		["BRD-K60692685-001-01-6"]	54613846
131408804	BRD-K59523233-001-01-3		["BRD-K59523233-001-01-3"]	54613847
131408806	BRD-K38694430-001-01-9		["BRD-K38694430-001-01-9"]	54613849
131408807	BRD-K67177501-001-01-3		["BRD-K67177501-001-01-3"]	54613850
131408808	BRD-K64215435-001-01-5		["BRD-K64215435-001-01-5"]	54613851
131408815	BRD-K19857788-001-01-3		["BRD-K19857788-001-01-3"]	54613858
131408841	BRD-K60067222-001-01-1		["BRD-K60067222-001-01-1"]	54613883
131408854	BRD-8430		["BRD-8430", "BRD-K53308430-001-02-4", "BRD8430"]	44507247
131408859	BRD-K88441035-001-02-1		["BRD-K88441035-001-02-1"]	54613848
131408865	BRD-K95409124-001-01-3		["BRD-K95409124-001-01-3"]	54613903
131408866	BRD-K06146388-001-01-0		["BRD-K06146388-001-01-0"]	54613904
131408867	BRD-K29639729-001-01-5		["BRD-K29639729-001-01-5"]	54613905
131408868	BRD-K31251993-001-01-4		["BRD-K31251993-001-01-4"]	54613906
131408869	BRD-K83718139-001-01-4		["BRD-K83718139-001-01-4"]	54613907
131408870	BRD-K24736231-001-01-5		["BRD-K24736231-001-01-5"]	54613908
131408871	BRD-K53227073-001-01-0		["BRD-K53227073-001-01-0"]	54613909
131408872	BRD-K77221801-001-01-4		["BRD-K77221801-001-01-4"]	54613910
131408873	BRD-K66966735-001-01-8		["BRD-K66966735-001-01-8"]	54613911
131408874	BRD-K40365006-001-01-6		["BRD-K40365006-001-01-6"]	54613912
131408875	BRD-K56984065-001-01-3		["BRD-K56984065-001-01-3"]	54613913
131408876	BRD-K20138758-001-02-9		["BRD-K20138758-001-02-9"]	44202501
131408877	BRD-K06663126-001-01-1		["BRD-K06663126-001-01-1"]	54613914
131408878	BRD-K01348631-001-01-2		["BRD-K01348631-001-01-2"]	54613915
131408879	BRD-K99487580-001-01-2		["BRD-K99487580-001-01-2"]	54613916
131408880	BRD-K83385358-001-01-6		["BRD-K83385358-001-01-6"]	54613917
131408881	BRD-K24798550-001-01-8		["BRD-K24798550-001-01-8"]	54613918
131408882	BRD-K04380254-001-01-8		["BRD-K04380254-001-01-8"]	54613919
131408883	BRD-K02987635-001-01-2		["BRD-K02987635-001-01-2"]	54613920
131408884	BRD-K97939101-001-01-4		["BRD-K97939101-001-01-4"]	54613921
131408885	BRD-K43605845-001-01-7		["BRD-K43605845-001-01-7"]	54613922
131408886	BRD-K73199200-001-01-3		["BRD-K73199200-001-01-3"]	54613923
131408887	BRD-K84290569-001-01-2		["BRD-K84290569-001-01-2"]	54613924
131408888	BRD-K98194167-001-01-6		["BRD-K98194167-001-01-6"]	54613925
131408889	BRD-K03289154-001-01-3		["BRD-K03289154-001-01-3"]	54613926
131408890	BRD-K91738333-001-01-6		["BRD-K91738333-001-01-6"]	54613927
131408891	BRD-K59482768-001-01-5		["BRD-K59482768-001-01-5"]	54613928
131408892	BRD-K77545824-001-01-9		["BRD-K77545824-001-01-9"]	54613929
131408893	BRD-K89298751-001-01-8		["BRD-K89298751-001-01-8"]	54613930
131408894	BRD-K95416928-001-01-6		["BRD-K95416928-001-01-6"]	54613931
131408895	BRD-K79758054-001-01-7		["BRD-K79758054-001-01-7"]	54613932
131408896	BRD-K04328580-001-01-2		["BRD-K04328580-001-01-2"]	54613933
131408897	BRD-K86910216-001-01-0		["BRD-K86910216-001-01-0"]	54613934
131408898	BRD-K04993985-001-01-4		["BRD-K04993985-001-01-4"]	54613935
131408929	BRD-K65093687-001-01-0		["BRD-K65093687-001-01-0"]	54613965
131408958	BRD-K97671308-001-01-4		["BRD-K97671308-001-01-4"]	54613993
131408961	BRD-K48249415-001-01-9		["BRD-K48249415-001-01-9"]	54613996
131408983	BRD-K45490439-001-01-4		["BRD-K45490439-001-01-4"]	54614018
131408986	BRD-K44214276-001-01-5		["BRD-K44214276-001-01-5"]	54614021
131408994	BRD-K27193300-001-01-2		["BRD-K27193300-001-01-2"]	54614029
131409021	BRD-K53930447-001-01-8		["BRD-K53930447-001-01-8"]	54614056
131409029	BRD-K00761520-001-01-1		["BRD-K00761520-001-01-1"]	54614064
131409050	BRD-K25369639-001-01-2		["BRD-K25369639-001-01-2"]	54614084
131409076	BRD-K09428486-001-01-0		["BRD-K09428486-001-01-0"]	54614110
131409077	BRD-K21448636-001-01-1		["BRD-K21448636-001-01-1"]	54614111
131409102	BRD-K50550129-001-01-2		["BRD-K50550129-001-01-2"]	54614136
131409114	BRD-K54960453-001-01-5		["BRD-K54960453-001-01-5"]	54614148
131409115	BRD-K35335065-001-01-4		["BRD-K35335065-001-01-4"]	54614149
131409128	BRD-K40461288-001-01-2		["BRD-K40461288-001-01-2"]	54614162
131409132	BRD-K18876264-001-01-7		["BRD-K18876264-001-01-7"]	54614166
131409138	BRD-K30365815-001-01-9		["BRD-K30365815-001-01-9"]	44489649
131409150	BRD-K88290000-001-01-5		["BRD-K88290000-001-01-5"]	54614174
131409154	BRD-K70804088-001-01-8		["BRD-K70804088-001-01-8"]	54614176
131409182	BRD-K20625691-001-01-7		["BRD-K20625691-001-01-7"]	54614204
131409192	BRD-K64360401-001-01-9		["BRD-K64360401-001-01-9"]	54614213
131409198	BRD-K88529044-001-01-4		["BRD-K88529044-001-01-4"]	54614219
131409202	BRD-K59887251-001-01-9		["BRD-K59887251-001-01-9"]	54614223
131409211	BRD-K25214457-001-01-9		["BRD-K25214457-001-01-9"]	54614231
131409220	BRD-K38803221-001-01-9		["BRD-K38803221-001-01-9"]	54614240
131409221	BRD-K55137639-001-01-6		["BRD-K55137639-001-01-6"]	54614241
131409226	BRD-K27355248-001-01-2		["BRD-K27355248-001-01-2"]	54614246
131409236	BRD-K66793411-001-01-7		["BRD-K66793411-001-01-7"]	54614256
131409242	BRD-K44421266-001-01-8		["BRD-K44421266-001-01-8"]	54614262
131409248	BRD-K09596790-001-01-5		["BRD-K09596790-001-01-5"]	54614268
131409300	BRD-K15634164-001-01-4		["BRD-K15634164-001-01-4"]	54614320
131409315	BRD-K87367419-001-01-7		["BRD-K87367419-001-01-7"]	54614335
131409380	BRD-K47419679-001-01-0		["BRD-K47419679-001-01-0"]	54614400
131409384	BRD-K88817140-001-01-6		["BRD-K88817140-001-01-6"]	54614404
131409388	BRD-K11246802-001-01-9		["BRD-K11246802-001-01-9"]	54614408
131409391	BRD-K86606617-001-01-9		["BRD-K86606617-001-01-9"]	54614411
131409396	BRD-K29305749-001-01-9		["BRD-K29305749-001-01-9"]	54614416
131409397	BRD-K21704309-001-01-3		["BRD-K21704309-001-01-3"]	54614417
131409407	BRD-K02519835-001-01-1		["BRD-K02519835-001-01-1"]	54614427
131409443	BRD-K43226598-001-01-1		["BRD-K43226598-001-01-1"]	54614463
131409465	BRD-K53293903-001-01-8		["BRD-K53293903-001-01-8"]	54614484
131409507	BRD-K74020160-001-01-8		["BRD-K74020160-001-01-8"]	54614525
131409508	BRD-K18832733-001-01-3		["BRD-K18832733-001-01-3"]	54614526
131409549	BRD-K09423613-001-01-7		["BRD-K09423613-001-01-7"]	54614567
131409550	BRD-K57678861-001-01-6		["BRD-K57678861-001-01-6"]	54614568
131409578	BRD-K70043126-001-01-7		["BRD-K70043126-001-01-7"]	54614595
131409585	BRD-K75051049-001-01-9		["BRD-K75051049-001-01-9"]	54614602
131409625	BRD-K00431438-001-01-2		["BRD-K00431438-001-01-2"]	54614640
131409626	BRD-K00867929-001-01-3		["BRD-K00867929-001-01-3"]	54614641
131409627	BRD-K00955582-001-01-4		["BRD-K00955582-001-01-4"]	54614642
131409628	BRD-K01311880-001-01-8		["BRD-K01311880-001-01-8"]	54614643
131409629	BRD-K01463939-001-01-8		["BRD-K01463939-001-01-8"]	54614644
131409630	BRD-K01464244-001-01-6		["BRD-K01464244-001-01-6"]	54614645
131409631	BRD-K01678149-001-01-7		["BRD-K01678149-001-01-7"]	54614646
131409632	BRD-K01754882-001-01-7		["BRD-K01754882-001-01-7"]	54614647
131409633	BRD-K02053819-001-01-1		["BRD-K02053819-001-01-1"]	54614648
131409634	BRD-K02301426-001-01-9		["BRD-K02301426-001-01-9"]	54614649
131409635	BRD-K02691653-001-01-7		["BRD-K02691653-001-01-7"]	54614650
131409636	BRD-K02881560-001-01-6		["BRD-K02881560-001-01-6"]	54614651
131409637	BRD-K02920459-001-01-6		["BRD-K02920459-001-01-6"]	54614652
131409638	BRD-K02921955-001-01-3		["BRD-K02921955-001-01-3"]	54614653
131409640	BRD-K03287885-001-01-3		["BRD-K03287885-001-01-3"]	54614654
131409641	BRD-K03391109-001-01-3		["BRD-K03391109-001-01-3"]	54614655
131409642	BRD-K03937692-001-01-6		["BRD-K03937692-001-01-6"]	54614656
131409643	BRD-K04163641-001-01-0		["BRD-K04163641-001-01-0"]	54614657
131409644	BRD-K04498687-001-01-5		["BRD-K04498687-001-01-5"]	54614658
131409645	BRD-K04785821-001-01-2		["BRD-K04785821-001-01-2"]	54614659
131409646	BRD-K04834648-001-01-9		["BRD-K04834648-001-01-9"]	54614660
131409647	BRD-K05479183-001-01-3		["BRD-K05479183-001-01-3"]	54614661
131409648	BRD-K05605336-001-01-9		["BRD-K05605336-001-01-9"]	54614662
131409649	BRD-K05734090-001-01-3		["BRD-K05734090-001-01-3"]	54614663
131409650	BRD-K05802716-001-01-2		["BRD-K05802716-001-01-2"]	54614664
131409651	BRD-K06320746-001-01-8		["BRD-K06320746-001-01-8"]	54614665
131409652	BRD-K06743908-001-01-5		["BRD-K06743908-001-01-5"]	54614666
131409653	BRD-K06790927-001-01-3		["BRD-K06790927-001-01-3"]	54614667
131409654	BRD-K07274638-001-01-7		["BRD-K07274638-001-01-7"]	54614668
131409655	BRD-K07307589-001-01-4		["BRD-K07307589-001-01-4"]	54614669
131409656	BRD-K07385991-001-01-2		["BRD-K07385991-001-01-2"]	54614670
131409657	BRD-K07981644-001-01-9		["BRD-K07981644-001-01-9"]	54614671
131409658	BRD-K08142337-001-01-9		["BRD-K08142337-001-01-9"]	54614672
131409659	BRD-K08438266-001-01-6		["BRD-K08438266-001-01-6"]	54614673
131409660	BRD-K08974502-001-01-4		["BRD-K08974502-001-01-4"]	54614674
131409661	BRD-K09117810-001-01-6		["BRD-K09117810-001-01-6"]	54614675
131409662	BRD-K09454191-001-01-2		["BRD-K09454191-001-01-2"]	54614676
131409663	BRD-K09583061-001-01-5		["BRD-K09583061-001-01-5"]	54614677
131409664	BRD-K09689420-001-01-6		["BRD-K09689420-001-01-6"]	54614678
131409665	BRD-K10412976-001-01-8		["BRD-K10412976-001-01-8"]	54614679
131409666	BRD-K10416099-001-01-1		["BRD-K10416099-001-01-1"]	54614680
131409667	BRD-K10716948-001-01-7		["BRD-K10716948-001-01-7"]	54614681
131409668	BRD-K10943878-001-01-1		["BRD-K10943878-001-01-1"]	54614682
131409670	BRD-K11812419-001-01-3		["BRD-K11812419-001-01-3"]	54614683
131409671	BRD-K12341671-001-01-5		["BRD-K12341671-001-01-5"]	54614684
131409672	BRD-K12493093-001-01-4		["BRD-K12493093-001-01-4"]	54614685
131409673	BRD-K12853587-001-01-2		["BRD-K12853587-001-01-2"]	54614686
131409674	BRD-K13016489-001-01-4		["BRD-K13016489-001-01-4"]	54614687
131409675	BRD-K13090434-001-01-5		["BRD-K13090434-001-01-5"]	54614688
131409676	BRD-K13196166-001-01-4		["BRD-K13196166-001-01-4"]	54614689
131409677	BRD-K13681383-001-01-2		["BRD-K13681383-001-01-2"]	54614690
131409678	BRD-K13852343-001-01-8		["BRD-K13852343-001-01-8"]	54614691
131409679	BRD-K13941175-001-01-2		["BRD-K13941175-001-01-2"]	54614692
131409680	BRD-K14987634-001-01-9		["BRD-K14987634-001-01-9"]	54614693
131409681	BRD-K15426523-001-01-1		["BRD-K15426523-001-01-1"]	54614694
131409682	BRD-K15714771-001-01-9		["BRD-K15714771-001-01-9"]	54614695
131409683	BRD-K15940717-001-01-7		["BRD-K15940717-001-01-7"]	54614696
131409684	BRD-K15992638-001-01-4		["BRD-K15992638-001-01-4"]	54614697
131409685	BRD-K16331797-001-01-1		["BRD-K16331797-001-01-1"]	54614698
131409686	BRD-K16432886-001-01-9		["BRD-K16432886-001-01-9"]	54614699
131409687	BRD-K16643911-001-01-0		["BRD-K16643911-001-01-0"]	54614700
131409688	BRD-K16976282-001-01-5		["BRD-K16976282-001-01-5"]	54614701
131409689	BRD-K17103381-001-01-5		["BRD-K17103381-001-01-5"]	54614702
131409690	BRD-K17144037-001-01-7		["BRD-K17144037-001-01-7"]	54614703
131409691	BRD-K17410712-001-01-4		["BRD-K17410712-001-01-4"]	54614704
131409692	BRD-K17421394-001-01-6		["BRD-K17421394-001-01-6"]	54614705
131409693	BRD-K17570530-001-01-5		["BRD-K17570530-001-01-5"]	54614706
131409694	BRD-K17698750-001-01-7		["BRD-K17698750-001-01-7"]	54614707
131409695	BRD-K17904341-001-01-5		["BRD-K17904341-001-01-5"]	54614708
131409696	BRD-K18101782-001-01-3		["BRD-K18101782-001-01-3"]	54614709
131409697	BRD-K18346873-001-01-4		["BRD-K18346873-001-01-4"]	54614710
131409698	BRD-K18573205-001-01-2		["BRD-K18573205-001-01-2"]	54614711
131409699	BRD-K18944654-001-01-1		["BRD-K18944654-001-01-1"]	54614712
131409700	BRD-K19046167-001-01-4		["BRD-K19046167-001-01-4"]	54614713
131409701	BRD-K19266588-001-01-9		["BRD-K19266588-001-01-9"]	54614714
131409702	BRD-K19526797-001-01-3		["BRD-K19526797-001-01-3"]	54614715
131409703	BRD-K19814171-001-01-9		["BRD-K19814171-001-01-9"]	54614716
131409704	BRD-K19925255-001-01-2		["BRD-K19925255-001-01-2"]	54614717
131409705	BRD-K20028052-001-01-7		["BRD-K20028052-001-01-7"]	54614718
131409706	BRD-K20091931-001-01-2		["BRD-K20091931-001-01-2"]	54614719
131409707	BRD-K20183527-001-01-7		["BRD-K20183527-001-01-7"]	54614720
131409708	BRD-K20185935-001-01-8		["BRD-K20185935-001-01-8"]	54614721
131409709	BRD-K20245846-001-01-8		["BRD-K20245846-001-01-8"]	54614722
131409710	BRD-K32127177-001-01-3		["BRD-K32127177-001-01-3"]	54614723
131409711	BRD-K32403948-001-01-6		["BRD-K32403948-001-01-6"]	54614724
131409712	BRD-K32471649-001-01-5		["BRD-K32471649-001-01-5"]	54614725
131409713	BRD-K32723442-001-01-8		["BRD-K32723442-001-01-8"]	54614726
131409714	BRD-K33197627-001-01-1		["BRD-K33197627-001-01-1"]	54614727
131409715	BRD-K34018387-001-01-8		["BRD-K34018387-001-01-8"]	54614728
131409716	BRD-K34369474-001-01-9		["BRD-K34369474-001-01-9"]	54614729
131409717	BRD-K34475679-001-01-7		["BRD-K34475679-001-01-7"]	54614730
131409718	BRD-K34640380-001-01-6		["BRD-K34640380-001-01-6"]	54614731
131409719	BRD-K35296094-001-01-3		["BRD-K35296094-001-01-3"]	54614732
131409720	BRD-K36003516-001-01-2		["BRD-K36003516-001-01-2"]	54614733
131409721	BRD-K36796440-001-01-2		["BRD-K36796440-001-01-2"]	54614734
131409722	BRD-K36804307-001-01-6		["BRD-K36804307-001-01-6"]	54614735
131409723	BRD-K37033753-001-01-0		["BRD-K37033753-001-01-0"]	54614736
131409724	BRD-K37865727-001-01-8		["BRD-K37865727-001-01-8"]	54614737
131409725	BRD-K38610362-001-01-7		["BRD-K38610362-001-01-7"]	54614738
131409726	BRD-K38630090-001-01-4		["BRD-K38630090-001-01-4"]	54614739
131409727	BRD-K38633800-001-01-9		["BRD-K38633800-001-01-9"]	54614740
131409728	BRD-K39027348-001-01-2		["BRD-K39027348-001-01-2"]	54614741
131409729	BRD-K39090122-001-01-2		["BRD-K39090122-001-01-2"]	54614742
131409731	BRD-K20497425-001-01-4		["BRD-K20497425-001-01-4"]	54614744
131409732	BRD-K20560768-001-01-4		["BRD-K20560768-001-01-4"]	54614745
131409733	BRD-K20836550-001-01-0		["BRD-K20836550-001-01-0"]	54614746
131409734	BRD-K20912596-001-01-5		["BRD-K20912596-001-01-5"]	54614747
131409735	BRD-K20969558-001-01-1		["BRD-K20969558-001-01-1"]	54614748
131409736	BRD-K21582416-001-01-3		["BRD-K21582416-001-01-3"]	54614749
131409738	BRD-K21933068-001-01-9		["BRD-K21933068-001-01-9"]	54614751
131409739	BRD-K22193148-001-01-3		["BRD-K22193148-001-01-3"]	54614752
131409740	BRD-K22478004-001-01-1		["BRD-K22478004-001-01-1"]	54614753
131409741	BRD-K23024526-001-01-1		["BRD-K23024526-001-01-1"]	54614754
131409742	BRD-K23064726-001-01-5		["BRD-K23064726-001-01-5"]	54614755
131409743	BRD-K23208879-001-01-3		["BRD-K23208879-001-01-3"]	54614756
131409744	BRD-K23316636-001-01-8		["BRD-K23316636-001-01-8"]	54614757
131409745	BRD-K23435841-001-01-7		["BRD-K23435841-001-01-7"]	54614758
131409746	BRD-K23923189-001-01-2		["BRD-K23923189-001-01-2"]	54614759
131409747	BRD-K25322276-001-01-9		["BRD-K25322276-001-01-9"]	54614760
131409748	BRD-K25709301-001-01-6		["BRD-K25709301-001-01-6"]	54614761
131409749	BRD-K25877330-001-01-6		["BRD-K25877330-001-01-6"]	54614762
131409750	BRD-K26196953-001-01-6		["BRD-K26196953-001-01-6"]	54614763
131409751	BRD-K26335565-001-01-0		["BRD-K26335565-001-01-0"]	54614764
131409752	BRD-K26481999-001-01-8		["BRD-K26481999-001-01-8"]	54614765
131409753	BRD-K26569518-001-01-2		["BRD-K26569518-001-01-2"]	54614766
131409754	BRD-K26570871-001-01-1		["BRD-K26570871-001-01-1"]	54614767
131409755	BRD-K26817071-001-01-4		["BRD-K26817071-001-01-4"]	54614768
131409756	BRD-K26836050-001-01-9		["BRD-K26836050-001-01-9"]	54614769
131409757	BRD-K26924781-001-01-9		["BRD-K26924781-001-01-9"]	54614770
131409758	BRD-K27035180-001-01-0		["BRD-K27035180-001-01-0"]	54614771
131409759	BRD-K27139040-001-01-0		["BRD-K27139040-001-01-0"]	54614772
131409760	BRD-K27178321-001-01-8		["BRD-K27178321-001-01-8"]	54614773
131409761	BRD-K27373956-001-01-7		["BRD-K27373956-001-01-7"]	54614774
131409762	BRD-K27620386-001-01-1		["BRD-K27620386-001-01-1"]	54614775
131409763	BRD-K27889081-001-01-0		["BRD-K27889081-001-01-0"]	54614776
131409764	BRD-K27902176-001-01-7		["BRD-K27902176-001-01-7"]	54614777
131409765	BRD-K28029070-001-01-5		["BRD-K28029070-001-01-5"]	54614778
131409766	BRD-K28071390-001-01-0		["BRD-K28071390-001-01-0"]	54614779
131409767	BRD-K28269391-001-01-9		["BRD-K28269391-001-01-9"]	54614780
131409768	BRD-K28694162-001-01-5		["BRD-K28694162-001-01-5"]	54614781
131409769	BRD-K28813194-001-01-3		["BRD-K28813194-001-01-3"]	54614782
131409770	BRD-K29081238-001-01-4		["BRD-K29081238-001-01-4"]	54614783
131409771	BRD-K29183384-001-01-0		["BRD-K29183384-001-01-0"]	54614784
131409772	BRD-K30589514-001-01-8		["BRD-K30589514-001-01-8"]	54614785
131409773	BRD-K31122616-001-01-4		["BRD-K31122616-001-01-4"]	54614786
131409774	BRD-K31337291-001-01-0		["BRD-K31337291-001-01-0"]	54614787
131409775	BRD-K31467596-001-01-7		["BRD-K31467596-001-01-7"]	54614788
131409776	BRD-K31503053-001-01-5		["BRD-K31503053-001-01-5"]	54614789
131409777	BRD-K31533112-001-01-1		["BRD-K31533112-001-01-1"]	54614790
131409778	BRD-K31666797-001-01-1		["BRD-K31666797-001-01-1"]	54614791
131409780	BRD-K39397248-001-01-0		["BRD-K39397248-001-01-0"]	54614793
131409781	BRD-K39695412-001-01-7		["BRD-K39695412-001-01-7"]	54614794
131409782	BRD-K40851366-001-01-9		["BRD-K40851366-001-01-9"]	54614795
131409784	BRD-K41033343-001-01-1		["BRD-K41033343-001-01-1"]	54614797
131409785	BRD-K41116634-001-01-2		["BRD-K41116634-001-01-2"]	54614798
131409786	BRD-K41412255-001-01-3		["BRD-K41412255-001-01-3"]	54614799
131409787	BRD-K41517267-001-01-5		["BRD-K41517267-001-01-5"]	54614800
131409788	BRD-K41939184-001-01-1		["BRD-K41939184-001-01-1"]	54614801
131409789	BRD-K42032479-001-01-8		["BRD-K42032479-001-01-8"]	54614802
131409790	BRD-K42654859-001-01-9		["BRD-K42654859-001-01-9"]	54614803
131409791	BRD-K42964952-001-01-8		["BRD-K42964952-001-01-8"]	54614804
131409792	BRD-K42968343-001-01-7		["BRD-K42968343-001-01-7"]	54614805
131409793	BRD-K43025624-001-01-5		["BRD-K43025624-001-01-5"]	54614806
131409794	BRD-K43053725-001-01-5		["BRD-K43053725-001-01-5"]	54614807
131409795	BRD-K43324262-001-01-9		["BRD-K43324262-001-01-9"]	54614808
131409796	BRD-K43654313-001-01-8		["BRD-K43654313-001-01-8"]	54614809
131409797	BRD-K44430448-001-01-0		["BRD-K44430448-001-01-0"]	54614810
131409798	BRD-K44506257-001-01-7		["BRD-K44506257-001-01-7"]	54614811
131409799	BRD-K45013226-001-01-1		["BRD-K45013226-001-01-1"]	54614812
131409800	BRD-K45092891-001-01-9		["BRD-K45092891-001-01-9"]	54614813
131409801	BRD-K45361857-001-01-0		["BRD-K45361857-001-01-0"]	54614814
131409802	BRD-K45635721-001-01-1		["BRD-K45635721-001-01-1"]	54614815
131409803	BRD-K45845217-001-01-7		["BRD-K45845217-001-01-7"]	54614816
131409804	BRD-K46095779-001-01-8		["BRD-K46095779-001-01-8"]	54614817
131409805	BRD-K46607226-001-01-9		["BRD-K46607226-001-01-9"]	54614818
131409806	BRD-K47030799-001-01-0		["BRD-K47030799-001-01-0"]	54614819
131409807	BRD-K47314501-001-01-7		["BRD-K47314501-001-01-7"]	54614820
131409808	BRD-K48389518-001-01-9		["BRD-K48389518-001-01-9"]	54614821
131409809	BRD-K48727830-001-01-1		["BRD-K48727830-001-01-1"]	54614822
131409810	BRD-K49530286-001-01-7		["BRD-K49530286-001-01-7"]	54614823
131409811	BRD-K49878220-001-01-9		["BRD-K49878220-001-01-9"]	54614824
131409812	BRD-K50046044-001-01-3		["BRD-K50046044-001-01-3"]	54614825
131409813	BRD-K50201262-001-01-9		["BRD-K50201262-001-01-9"]	54614826
131409814	BRD-K50445566-001-01-5		["BRD-K50445566-001-01-5"]	54614827
131409815	BRD-K51061297-001-01-5		["BRD-K51061297-001-01-5"]	54614828
131409816	BRD-K51228600-001-01-2		["BRD-K51228600-001-01-2"]	54614829
131409817	BRD-K51974360-001-01-1		["BRD-K51974360-001-01-1"]	54614830
131409818	BRD-K52978625-001-01-2		["BRD-K52978625-001-01-2"]	54614831
131409819	BRD-K55238630-001-01-1		["BRD-K55238630-001-01-1"]	54614832
131409820	BRD-K55414200-001-01-8		["BRD-K55414200-001-01-8"]	54614833
131409822	BRD-K55489373-001-01-1		["BRD-K55489373-001-01-1"]	54614834
131409824	BRD-K56778317-001-01-5		["BRD-K56778317-001-01-5"]	54614835
131409825	BRD-K57349002-001-01-4		["BRD-K57349002-001-01-4"]	54614836
131409826	BRD-K57575504-001-01-7		["BRD-K57575504-001-01-7"]	54614837
131409827	BRD-K57687960-001-01-7		["BRD-K57687960-001-01-7"]	54614838
131409828	BRD-K58138729-001-01-2		["BRD-K58138729-001-01-2"]	54614839
131409829	BRD-K58155058-001-01-7		["BRD-K58155058-001-01-7"]	54614840
131409830	BRD-K58412301-001-01-7		["BRD-K58412301-001-01-7"]	54614841
131409832	BRD-K58791506-001-01-7		["BRD-K58791506-001-01-7"]	54614842
131409833	BRD-K58888361-001-01-5		["BRD-K58888361-001-01-5"]	54614843
131409834	BRD-K59130783-001-01-1		["BRD-K59130783-001-01-1"]	54614844
131409836	BRD-K60017729-001-01-4		["BRD-K60017729-001-01-4"]	54614846
131409837	BRD-K60713831-001-01-3		["BRD-K60713831-001-01-3"]	54614847
131409838	BRD-K60812542-001-01-3		["BRD-K60812542-001-01-3"]	54614848
131409839	BRD-K61491580-001-01-8		["BRD-K61491580-001-01-8"]	54614849
131409840	BRD-K61621900-001-01-3		["BRD-K61621900-001-01-3"]	54614850
131409841	BRD-K61623863-001-01-4		["BRD-K61623863-001-01-4"]	54614851
131409842	BRD-K61791241-001-01-2		["BRD-K61791241-001-01-2"]	54614852
131409843	BRD-K61845512-001-01-8		["BRD-K61845512-001-01-8"]	54614853
131409844	BRD-K61934967-001-01-0		["BRD-K61934967-001-01-0"]	54614854
